system:index,forest_lab,id,max_ndvi,mean_ndvi,min_ndvi,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_amplitude,rand,subset,.geo
000000000000000001a0_0,0,AL_567635937,0.912723958492279,0.4517739824950695,0.24348947405815125,0.5713506,0.55370563,0.28109443,0.3363537,0.27833703,0.91272396,0.88196415,0.5614112,0.26797387,0.24348947,0.2868338,0.24604999,0.6692344844341278,0.567635937266253,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3_0,0,AL_569876087,0.6141772270202637,0.34202441200613976,0.2303960919380188,0.5120887,0.6141772,0.4410741,0.4041233,0.28976965,0.30214426,0.23051947,0.30144405,0.23039609,0.2621528,0.28396574,0.23243754,0.3837811350822449,0.569876087441367,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6_0,0,AL_573198929,0.8358374238014221,0.6683742975195249,0.35325029492378235,0.68211,0.6299918,0.63580483,0.727743,0.75542647,0.81105775,0.8172324,0.720677,0.8358374,0.66529727,0.38606328,0.3532503,0.48258712887763977,0.573198929923015,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af_0,0,AL_584410816,0.743482768535614,0.5712434748808543,0.3253012001514435,0.36277226,0.3253012,0.37269938,0.6174162,0.6802142,0.70067775,0.74348277,0.7398311,0.68926924,0.63655365,0.5305726,0.45613134,0.41818156838417053,0.584410816757797,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf_0,0,AL_616321450,0.8415361046791077,0.5537427936991056,0.2922030985355377,0.3203252,0.40436327,0.56934226,0.68271244,0.79588544,0.79186994,0.8415361,0.7213542,0.552324,0.3646234,0.2922031,0.3083742,0.54933300614357,0.616321450960759,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0_0,0,AL_616967309,0.8695814609527588,0.4221967396636804,0.19714079797267914,0.32700822,0.44827586,0.40510327,0.25973138,0.3091505,0.1971408,0.41961306,0.8485492,0.86958146,0.44570136,0.2696626,0.2668432,0.6724406629800797,0.616967309349735,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5_0,0,AL_621998988,-0.02643711119890213,-0.30592757230624557,-0.8500000238418579,-0.85,-0.6125731,-0.19411282,-0.1296975,-0.03066271,-0.039330542,-0.026437111,-0.11633372,-0.15733333,-0.36304107,-0.5632184,-0.5883905,0.8235629126429558,0.621998988696579,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc_0,0,AL_642584104,0.7863783240318298,0.6445774932702383,0.47899389266967773,0.4789939,0.66315144,0.7730002,0.7399568,0.6445949,0.6694934,0.7863783,0.6443391,0.52457094,0.5950974,0.7144084,0.50094515,0.3073844313621521,0.642584104503614,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1_0,0,AL_645142649,0.8401559591293335,0.47211385394136113,0.19462136924266815,0.46348315,0.5853792,0.80519336,0.3222749,0.19462137,0.7451404,0.84015596,0.6459586,0.3694629,0.23129071,0.20976351,0.2526422,0.6455345898866653,0.645142649783296,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8_0,0,AL_654330755,0.7918288111686707,0.6710492670536041,0.41859501600265503,0.4504543,0.41859502,0.5995853,0.737529,0.7918288,0.78663194,0.7253043,0.7184515,0.7636122,0.746311,0.667229,0.64705884,0.3732337951660156,0.654330755289009,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea_0,0,AL_667055413,0.5982482433319092,0.3530328601288299,0.01999344490468502,0.42419824,0.4885334,0.5558288,0.45573518,0.35084146,0.18284528,0.019993445,0.39857796,0.59824824,0.23144376,0.1977132,0.33243534,0.5782547984272242,0.667055413708154,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0_0,0,AL_676986180,-0.059500958770513535,-0.29255362041294575,-0.5354523062705994,-0.4608905,-0.37907675,-0.29069766,-0.18698989,-0.05950096,-0.097943075,-0.44753748,-0.06219471,-0.2257781,-0.3739612,-0.5354523,-0.3906208,0.47595134750008583,0.676986180899078,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6_0,0,AL_682635040,0.8796247839927673,0.7774670124053955,0.617803156375885,0.63739085,0.61780316,0.7259814,0.84404117,0.86822355,0.8796248,0.85325885,0.87035215,0.8523669,0.8053097,0.6640681,0.7111835,0.2618216276168823,0.682635040152392,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd_0,0,AL_688958797,0.5501284003257751,0.43064672748247784,0.283108651638031,0.30529872,0.28310865,0.3228437,0.42668697,0.4755245,0.4668856,0.5369793,0.5501284,0.5196566,0.47114986,0.42016807,0.38933036,0.26701974868774414,0.688958797422224,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203_0,0,AL_699022800,0.6612168550491333,0.5354774395624796,0.3357374668121338,0.3408924,0.33573747,0.3804017,0.5908347,0.6460089,0.66121686,0.54460025,0.6358312,0.6334594,0.6018372,0.5528778,0.50203145,0.3254793882369995,0.699022800071732,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204_0,0,AL_702632493,0.8908802270889282,0.7912807961304983,0.6395955681800842,0.69334865,0.63959557,0.7162019,0.8777876,0.8908802,0.8732302,0.8834721,0.8480759,0.824924,0.82870144,0.7684631,0.6506889,0.251284658908844,0.702632493520768,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207_0,0,AL_703732762,0.5746548771858215,0.3879406452178955,0.18171745538711548,0.18171746,0.24629879,0.3161701,0.35470086,0.31219512,0.36802742,0.44428414,0.5746549,0.52999085,0.53648436,0.43029866,0.3604651,0.39293742179870605,0.703732762962849,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208_0,0,AL_703834891,0.8438798785209656,0.5969444190462431,0.3144378066062927,0.35424554,0.49499,0.6207151,0.72914046,0.7580645,0.7952,0.8438799,0.8261512,0.68383104,0.42436698,0.3144378,0.31831056,0.5294420719146729,0.7038348918903,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e_0,0,AL_710790433,0.8506787419319153,0.4331607532997926,0.12317880988121033,0.48823828,0.44016853,0.30297366,0.4426288,0.22935869,0.12317881,0.38759986,0.80701405,0.85067874,0.5899441,0.24491745,0.29122806,0.727499932050705,0.710790433506881,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213_0,0,AL_723632267,0.6816579103469849,0.5971702213088671,0.441729336977005,0.46548116,0.44172934,0.5663916,0.67156726,0.67384213,0.6816579,0.6385491,0.6754918,0.6199214,0.66331506,0.56121105,0.5068849,0.23992857336997986,0.723632267487011,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217_0,0,AL_729026894,0.7421180009841919,0.455007828772068,0.280568927526474,0.5204545,0.5277845,0.4663264,0.43762183,0.28056893,0.2960941,0.742118,0.50788224,0.69154745,0.30517548,0.28891551,0.39560497,0.4615490734577179,0.729026894821689,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f_0,0,AL_742972377,0.8041213154792786,0.7249364256858826,0.5786343812942505,0.58185637,0.5786344,0.6889204,0.74299634,0.7480982,0.762394,0.7990674,0.7378049,0.79445076,0.7366687,0.8041213,0.7242244,0.22548693418502808,0.742972377146836,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224_0,0,AL_750220167,0.8626226782798767,0.7047450964649519,0.4301772713661194,0.45088193,0.43017727,0.6067842,0.79390115,0.84949964,0.85711557,0.8626227,0.85971904,0.81186587,0.7102922,0.6334299,0.5906517,0.4324454069137573,0.750220167003916,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226_0,0,AL_752395296,0.7510782480239868,0.47243331372737885,0.24925222992897034,0.65157235,0.742132,0.24925223,0.37144342,0.62908334,0.75107825,0.4954807,0.5281955,0.31081766,0.35913312,0.29262593,0.28838527,0.5018260180950165,0.752395296191592,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228_0,0,AL_753497789,0.8394290804862976,0.6098974123597145,0.3232167065143585,0.3232167,0.33653268,0.5112961,0.7287661,0.7417234,0.7108532,0.8394291,0.80429804,0.7736746,0.6642755,0.48362058,0.4010829,0.5162123739719391,0.753497789496244,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c_0,0,AL_758958312,0.7976908683776855,0.5168561252454916,0.24542559683322906,0.3025213,0.36597428,0.52395034,0.5554084,0.53243905,0.75175625,0.79769087,0.71692306,0.7691829,0.34747347,0.29352796,0.2454256,0.5522652715444565,0.75895831256724,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235_0,0,AL_774848341,0.6517732739448547,0.5351820041735967,0.3944508731365204,0.60726464,0.5569808,0.39445087,0.5398048,0.55576336,0.49383014,0.5216693,0.5304823,0.5538793,0.5955858,0.6517733,0.4206994,0.25732240080833435,0.774848341268859,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c_0,0,AL_781118273,0.8760107755661011,0.6239059641957283,0.4114610254764557,0.5,0.6977262,0.8760108,0.71935683,0.7435999,0.69264543,0.73180515,0.709575,0.5055137,0.4765585,0.41146103,0.42261904,0.4645497500896454,0.781118273595143,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249_0,0,AL_793096545,-0.003566483734175563,-0.22270185149197155,-0.5748031735420227,-0.5431408,-0.37736008,-0.26310647,-0.065923445,-0.0035664837,-0.08527132,-0.09769094,-0.05019305,-0.125,-0.21698113,-0.2693853,-0.5748032,0.5712366898078471,0.793096545598236,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c_0,0,AL_795642859,0.7562938332557678,0.6407288735111555,0.4163762927055359,0.5718775,0.4163763,0.50378126,0.6699558,0.6940011,0.72430855,0.46516976,0.7231339,0.75629383,0.73833203,0.70951706,0.7159994,0.33991754055023193,0.795642859802445,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257_0,0,AL_809413718,0.7839879393577576,0.6318319117029508,0.3700600266456604,0.39974648,0.37006003,0.4653248,0.700834,0.7729752,0.7019515,0.747676,0.74444705,0.7821263,0.78398794,0.6312347,0.48161894,0.41392791271209717,0.809413718144392,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e_0,0,AL_822115759,-0.04552885890007019,-0.28628353370974463,-0.6289592981338501,-0.46381196,-0.5871568,-0.19383805,-0.19995855,-0.06438407,-0.04623803,-0.04552886,-0.102099925,-0.17012449,-0.39187658,-0.5414258,-0.6289593,0.5834304392337799,0.822115759102678,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263_0,0,AL_825959655,0.8153117299079895,0.6718359564741453,0.4450799822807312,0.46281633,0.44507998,0.6398476,0.81531173,0.80782706,0.7139037,0.7223973,0.74096394,0.74472564,0.73899496,0.62673414,0.6034291,0.3702317476272583,0.825959655856542,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268_0,0,AL_832737081,0.8823308348655701,0.648931418855985,0.37060973048210144,0.37060973,0.55498195,0.8397304,0.88233083,0.7368512,0.7212419,0.697955,0.6589595,0.69014084,0.5931848,0.4871795,0.55401134,0.5117211043834686,0.832737081061854,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272_0,0,AL_845020120,0.8353679180145264,0.5620951900879542,0.341987282037735,0.34198728,0.38762823,0.6371388,0.8353679,0.76710415,0.38875628,0.45614403,0.74475956,0.6673585,0.6895307,0.40240058,0.42696628,0.4933806359767914,0.845020120409841,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275_0,0,AL_846906510,0.7860151529312134,0.4623905010521412,0.15458692610263824,0.5959345,0.6702049,0.7728248,0.78601515,0.21319225,0.15458693,0.5512831,0.5006754,0.42396307,0.3546326,0.26466706,0.26070625,0.6314282268285751,0.846906510616521,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283_0,0,AL_872057751,0.5636026263237,0.4834735840559006,0.34333959221839905,0.3433396,0.45671642,0.48443088,0.5379813,0.5381333,0.5137644,0.5428345,0.5636026,0.54207104,0.44932988,0.37683368,0.4526454,0.2202630341053009,0.87205775124832,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285_0,0,AL_874385917,0.8079907894134521,0.6367001483837763,0.3776151239871979,0.37761512,0.44186047,0.59234256,0.75196946,0.73944163,0.7347655,0.8079908,0.73106366,0.74556214,0.7189189,0.5427136,0.45615792,0.4303756654262543,0.874385917672243,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287_0,0,AL_876324199,0.7084820866584778,0.4304622809092204,0.29824790358543396,0.33069822,0.30929846,0.2982479,0.3372434,0.3975557,0.61650157,0.7084821,0.48659945,0.46391752,0.50797486,0.39470226,0.31432593,0.4102341830730438,0.876324199160709,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288_0,0,AL_876540517,0.8365863561630249,0.7586365640163422,0.604519784450531,0.6193833,0.6045198,0.70129156,0.7334949,0.7772778,0.8236344,0.83065486,0.83658636,0.8226164,0.8288378,0.75363743,0.7717042,0.2320665717124939,0.876540517110835,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a_0,0,AL_877817754,0.7477016448974609,0.6547486533721288,0.48403388261795044,0.5804334,0.5383498,0.6134911,0.6974703,0.7414924,0.48403388,0.74770164,0.7208095,0.69048446,0.71122783,0.6362243,0.6952651,0.2636677622795105,0.877817754091837,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292_0,0,AL_887140509,0.7939553260803223,0.5415398006637892,0.3198738098144531,0.3198738,0.33079848,0.40073013,0.5276596,0.6292038,0.723658,0.7939553,0.76267797,0.7175161,0.5420722,0.39895606,0.35137612,0.47408151626586914,0.887140509291219,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293_0,0,AL_895729211,-0.03659304976463318,-0.38359376415610313,-0.8445402383804321,-0.84454024,-0.66412747,-0.52728164,-0.1556094,-0.03659305,-0.33093524,-0.26666668,-0.105354056,-0.14578006,-0.30593607,-0.5291248,-0.6911765,0.807947188615799,0.895729211087703,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029c_0,0,AL_899325834,0.7788551449775696,0.6039575686057409,0.36227181553840637,0.3776596,0.36227182,0.4480836,0.63521636,0.71549577,0.7578773,0.75965667,0.77885514,0.72114366,0.68179655,0.5365797,0.47285464,0.4165833294391632,0.899325834281838,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0_0,0,AL_903052257,0.7508841156959534,0.5758688946564993,0.3576437532901764,0.4439193,0.45480132,0.56838036,0.7508841,0.61471003,0.7197999,0.701155,0.7297528,0.489335,0.59882003,0.48122516,0.35764375,0.393240362405777,0.903052257109114,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8_0,0,AL_915364188,0.28985506296157837,0.23356837530930838,0.16093012690544128,0.16093013,0.20609824,0.23076923,0.2740488,0.27967307,0.22905527,0.22495274,0.25521132,0.23483536,0.23678091,0.18061036,0.28985506,0.12892493605613708,0.915364188414332,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac_0,0,AL_922703627,0.5030534267425537,0.3999510432283084,0.24783718585968018,0.33383572,0.3092998,0.36409396,0.5030534,0.47278127,0.42952797,0.44596913,0.44358703,0.45117265,0.24783719,0.46748143,0.33077294,0.25521624088287354,0.922703627541449,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba_0,0,AL_941406614,0.8582994341850281,0.33474933231870335,0.17146283388137817,0.17961466,0.17146283,0.19675037,0.19656898,0.20445062,0.6392294,0.85829943,0.69324106,0.30760986,0.2025044,0.18085699,0.18640336,0.6868366003036499,0.941406614105626,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb_0,0,AL_941634282,0.7560449242591858,0.5631821552912394,0.3698289394378662,0.3829959,0.36982894,0.55405784,0.69233185,0.686338,0.7560449,0.7463564,0.733756,0.65936255,0.4336037,0.37081403,0.37269568,0.3862159848213196,0.94163428222168,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1_0,0,AL_946670952,0.46896475553512573,0.3181639686226845,0.16843561828136444,0.16843562,0.20596051,0.21551521,0.30112734,0.33681077,0.32251522,0.33382955,0.43885276,0.46896476,0.39202705,0.34210527,0.29182357,0.3005291372537613,0.946670952263423,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4_0,0,AL_951777460,0.8368580341339111,0.41852280249198276,0.19714964926242828,0.3605022,0.36160824,0.3636338,0.3133087,0.19714965,0.30485314,0.6407948,0.8211284,0.83685803,0.22093458,0.3040687,0.29743332,0.6397083848714828,0.951777460978444,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9_0,0,AL_998222579,-0.030746150761842728,-0.4148874459788203,-0.5820895433425903,-0.5159267,-0.5179385,-0.54880697,-0.37373737,-0.21409126,-0.2927949,-0.03074615,-0.37121212,-0.46962962,-0.50537634,-0.55629987,-0.58208954,0.5513433925807476,0.998222579321738,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_0,1,AL_026937331,0.7733102440834045,0.5848583312084278,0.05329153686761856,0.45797014,0.41311476,0.47116008,0.59015864,0.71925175,0.73177713,0.053291537,0.77331024,0.7708196,0.7270503,0.670936,0.6394598,0.720018707215786,0.026937331139626,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a_0,1,AL_043123610,0.8771672248840332,0.7454177464048067,0.28443649411201477,0.61171544,0.67067885,0.6551162,0.7524054,0.80034226,0.84831744,0.8627764,0.8771672,0.8736568,0.86549425,0.8429062,0.2844365,0.5927307307720184,0.043123610005547,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_0,1,AL_043889109,0.9053902626037598,0.8068074633677801,0.6494319438934326,0.70478976,0.64943194,0.820887,0.8842895,0.8840385,0.90539026,0.8763846,0.88499874,0.8555918,0.79081273,0.7338334,0.6912413,0.25595831871032715,0.043889109987812,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_0,1,AL_050937622,0.8696582913398743,0.7182958424091339,0.41598716378211975,0.43624273,0.41598716,0.76740795,0.86080974,0.8696583,0.847619,0.8356647,0.8357794,0.8244389,0.7694851,0.68970674,0.46675032,0.4536711275577545,0.05093762225098,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_0,1,AL_052540956,0.8525179624557495,0.8094151516755422,0.7625721096992493,0.8216428,0.7928809,0.7625721,0.814841,0.8111345,0.78073764,0.76631254,0.82190603,0.85251796,0.83019656,0.8299091,0.8283307,0.08994585275650024,0.052540956224299,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_0,1,AL_057888136,-0.0581352598965168,-0.3199250229323904,-0.7777777910232544,-0.7777778,-0.5117979,-0.30831993,-0.1199274,-0.10612855,-0.062748216,-0.05813526,-0.110787176,-0.34276527,-0.24581078,-0.5406163,-0.6542857,0.7196425311267376,0.05788813679793,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_0,1,AL_092786475,0.8771929740905762,0.8544062972068787,0.7836009860038757,0.86897683,0.8367163,0.783601,0.8548117,0.87503195,0.8638969,0.8692771,0.8615772,0.8355193,0.86103874,0.8652355,0.877193,0.09359198808670044,0.092786475474532,core_nonforest,"{""type"":""MultiPoint"",""coordinates"":[]}"
